date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-03-22,/apartamentos-venta-don-honorio/1263513/,2,2,2,US$,79800,Algonovo Real Estate,Don Honorio, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,84,N/D,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,79800
2022-03-22,/apartamentos-venta-don-honorio/1271188/,2,2.5,3,RD$,5200000,CITYMAX Dominicana,Don Honorio, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,135,Residencial,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88888.88888888889
2022-03-22,/apartamentos-venta-don-honorio/1271861/,NA,2,3,RD$,4100000,Inmobiliaria Grupal,Don Honorio, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,85,Residencial,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70085.47008547008
2022-03-22,/apartamentos-venta-don-honorio/1264881/,2,2.5,3,RD$,7800000,Inmobiliaria Grupal,Don Honorio, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,146,Residencial,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,133333.33333333334
2022-03-22,/apartamentos-venta-don-honorio/1257800/,2,2,3,US$,107000,Tu Casa RD,Don Honorio, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,124,Residencial,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,107000
