date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-03-22,/apartamentos-venta-las-terrenas/1272648/,NA,NA,NA,US$,204000,Premium Real Estate,NA,Las Terrenas, Samaná,En Construcción,NA,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,204000
2022-03-22,/apartamentos-venta-las-terrenas/1272115/,NA,3.5,3,US$,450000,Vivenzas Real Estate ,Las Terrenas, Las Terrenas, Samaná,Segundo Uso,220,Residencial,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,450000
2022-03-22,/apartamentos-venta-playa-bonita/1268720/,1,2,2,US$,260000,Algonovo Real Estate,Playa Bonita, Las Terrenas, Samaná,En Planos,129,Residencial,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,260000
2022-03-22,/apartamentos-venta-playa-bonita/1268732/,1,3,2,US$,310000,Algonovo Real Estate,Playa Bonita, Las Terrenas, Samaná,En Planos,NA,Residencial,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,310000
2022-03-22,/apartamentos-venta-las-terrenas/1263896/,1,2,2,US$,265000,Republic Real State,NA,Las Terrenas, Samaná,En Planos,116,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,265000
2022-03-22,/apartamentos-venta-playa-bonita/1270560/,1,2,2,US$,260000,Olima Real Estate,Playa Bonita, Las Terrenas, Samaná,En Planos,154,Residencial,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,260000
2022-03-22,/apartamentos-venta-las-terrenas/1269497/,2,2.5,2,US$,260000,Víctor García Asesor Inmobiliario,NA,Las Terrenas, Samaná,En Planos,NA,Residencial,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,260000
2022-03-22,/apartamentos-venta-playa-bonita/1268973/,1,2.5,2,US$,260000,Maravila Properties,Playa Bonita, Las Terrenas, Samaná,En Planos,126,Mixto,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,260000
2022-03-22,/apartamentos-venta-las-terrenas/1269621/,NA,2,2,US$,111825,Inmobiliaria Grupal,NA,Las Terrenas, Samaná,En Construcción,71,Residencial,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,111825
2022-03-22,/apartamentos-venta-las-terrenas/1268890/,NA,NA,2,US$,260000,Seekers Inmobiliaria,NA,Las Terrenas, Samaná,En Construcción,129,Residencial,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,260000
2022-03-22,/apartamentos-venta-las-ballenas/1268056/,1,2,2,US$,235000,Seekers Inmobiliaria,Las Ballenas, Las Terrenas, Samaná,Segundo Uso,174,Residencial,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,235000
2022-03-22,/apartamentos-venta-las-terrenas/1273164/,2,NA,2,US$,210000,Seekers Inmobiliaria,NA,Las Terrenas, Samaná,En Construcción,139,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,210000
2022-03-22,/apartamentos-venta-playa-bonita/1273952/,1,2,2,US$,289000,Tu Casa RD,Playa Bonita, Las Terrenas, Samaná,En Planos,130,Residencial,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,289000
2022-03-22,/apartamentos-venta-las-terrenas/1268685/,2,NA,2,US$,275000,Premier Real Estate,NA,Las Terrenas, Samaná,En Construcción,159,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,275000
2022-03-22,/apartamentos-venta-playa-bonita/1268761/,1,2,2,US$,260000,Miguel Duarte Real Estate,Playa Bonita, Las Terrenas, Samaná,En Construcción,130,N/D,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,260000
2022-03-22,/apartamentos-venta-las-terrenas/1273931/,2,2.5,2,US$,274000,Crisya Inmobiliaria SRL,NA,Las Terrenas, Samaná,Nueva,NA,Residencial,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,274000
2022-03-22,/apartamentos-venta-las-terrenas/1273923/,2,1,1,US$,184572,Crisya Inmobiliaria SRL,NA,Las Terrenas, Samaná,Nueva,NA,Residencial,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,184572
2022-03-22,/apartamentos-venta-las-terrenas/1273891/,NA,2,2,US$,136750,The Crestman Group ,NA,Las Terrenas, Samaná,En Construcción,85,Residencial,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,136750
2022-03-22,/apartamentos-venta-las-terrenas/1268850/,1,NA,1,US$,265000,Premium Real Estate,NA,Las Terrenas, Samaná,Nueva,NA,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,265000
2022-03-22,/apartamentos-venta-las-terrenas/1273888/,NA,2,2,US$,111825,The Crestman Group ,NA,Las Terrenas, Samaná,En Construcción,71,Residencial,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,111825
2022-03-22,/apartamentos-venta-las-terrenas/1273884/,NA,1,1,US$,120000,The Crestman Group ,NA,Las Terrenas, Samaná,Nueva,NA,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,120000
2022-03-22,/apartamentos-venta-las-terrenas/1273883/,NA,1,1,US$,124000,The Crestman Group ,NA,Las Terrenas, Samaná,Nueva,70,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,124000
2022-03-22,/apartamentos-venta-las-terrenas/1268707/,1,2,2,US$,289000,Algonovo Real Estate,NA,Las Terrenas, Samaná,En Planos,130,Residencial,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,289000
2022-03-22,/apartamentos-venta-las-terrenas/1264009/,1,2,2,US$,249000,Algonovo Real Estate,NA,Las Terrenas, Samaná,En Planos,129,Residencial,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,249000
2022-03-22,/apartamentos-venta-las-terrenas/1270109/,NA,2.5,2,US$,260000,Inmobiliaria Inversión Segura RD ,NA,Las Terrenas, Samaná,En Construcción,129,Residencial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,260000
2022-03-22,/apartamentos-venta-las-terrenas/1194177/,1,2.5,2,US$,290000,Dreamhome Real Estate,Las Terrenas, Las Terrenas, Samaná,Nueva,150,Comercial,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,290000
2022-03-22,/apartamentos-venta-las-terrenas/1269514/,NA,2,2,US$,111825,Inmobiliaria Grupal,NA,Las Terrenas, Samaná,En Construcción,71,Residencial,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,111825
2022-03-22,/apartamentos-venta-las-terrenas/1256467/,2,3.5,3,US$,400000,Algonovo Real Estate,NA,Las Terrenas, Samaná,Nueva,300,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,400000
2022-03-22,/apartamentos-venta-las-terrenas/1271363/,3,2.5,3,US$,190000,CITYMAX Dominicana,NA,Las Terrenas, Samaná,Segundo Uso,215,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,190000
2022-03-22,/apartamentos-venta-las-terrenas/1271242/,2,2.5,2,US$,275000,CITYMAX Dominicana,NA,Las Terrenas, Samaná,Nueva,137,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,275000
2022-03-22,/apartamentos-venta-las-terrenas/1270033/,1,2,2,US$,260000,Domus Mea Caribe Inmobiliaria,Las Terrenas, Las Terrenas, Samaná,En Construcción,131,Residencial,NA,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,260000
2022-03-22,/apartamentos-venta-las-terrenas/1208068/,NA,3,3,US$,550000,Ginebra Realty Group,NA,Las Terrenas, Samaná,Nueva,185,N/D,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,550000
2022-03-22,/apartamentos-venta-las-terrenas/1271887/,1,2,2,US$,260000,Premium Real Estate,NA,Las Terrenas, Samaná,En Construcción,152,Residencial,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,260000
2022-03-22,/apartamentos-venta-las-terrenas/1269417/,NA,3.5,3,US$,700000,Remax Blu,NA,Las Terrenas, Samaná,Segundo Uso,332,Residencial,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,700000
