date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-03-21,/apartamentos-venta-el-cacique/1267410/,2,2.5,3,US$,152000,Inmobiliaria e Inversiones Peguero & Asociados,El Cacique, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,157,Residencial,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,152000
2022-03-21,/apartamentos-venta-el-cacique/1258521/,1,2,2,US$,93000,BELFER INNOVARTHOMERD,El Cacique, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,91,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,93000
2022-03-21,/apartamentos-venta-el-cacique/1259634/,2,2.5,3,US$,135000,Vidalpe Inmobiliaria,El Cacique, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,116,Residencial,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,135000
2022-03-21,/apartamentos-venta-el-cacique/1259632/,1,2,2,US$,99800,Vidalpe Inmobiliaria,El Cacique, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,86,Residencial,3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,99800
2022-03-21,/apartamentos-venta-el-cacique/1251559/,1,2.5,2,US$,94700,Vidalpe Inmobiliaria,El Cacique, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,120,Residencial,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,94700
