date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-03-22,/apartamentos-venta-mirador-norte/1270349/,2,3.5,3,RD$,5500000,Susan  Espaillat,Mirador Norte, Santo Domingo Norte, Santo Domingo,Nueva,120,Residencial,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,94017.09401709402
2022-03-22,/apartamentos-venta-maranon-ii/1257669/,2,2.5,3,US$,103150,Vivenzas Real Estate ,Marañon II, Santo Domingo Norte, Santo Domingo,En Construcción,189,Residencial,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103150
2022-03-22,/apartamentos-venta-av--jacobo-majluta/1273358/,1,2,2,US$,55000,Algonovo Real Estate,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,En Construcción,69,Residencial,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55000
2022-03-22,/apartamentos-venta-av--jacobo-majluta/1255508/,2,2.5,3,US$,155000,Algonovo Real Estate,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,En Construcción,121,Residencial,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,155000
2022-03-22,/apartamentos-venta-jacobo-majluta/1237119/,1,2,3,RD$,3600000,Premium Real Estate,Jacobo majluta, Santo Domingo Norte, Santo Domingo,En Construcción,95,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,61538.46153846154
2022-03-22,/apartamentos-venta-jacobo-majluta/1248216/,1,2,3,RD$,3600000,Premium Real Estate,Jacobo majluta, Santo Domingo Norte, Santo Domingo,En Planos,90,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,61538.46153846154
2022-03-22,/apartamentos-venta-av--jacobo-majluta/1263054/,1,2,3,RD$,3600000,Premium Real Estate,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,En Planos,86,Residencial,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,61538.46153846154
2022-03-22,/apartamentos-venta-av--jacobo-majluta/1272993/,1,2,2,US$,53000,Algonovo Real Estate,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,En Planos,69,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,53000
2022-03-22,/apartamentos-venta-av--jacobo-majluta/1272994/,2,2,3,US$,61000,Algonovo Real Estate,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,En Planos,80,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,61000
2022-03-22,/apartamentos-venta-maranon-ii/1272976/,1,2.5,3,US$,102975,Mr. Home Asesores Inmobiliarios,Marañon II, Santo Domingo Norte, Santo Domingo,NA,137,Residencial,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,102975
2022-03-22,/apartamentos-venta-maranon-ii/1272951/,1,2.5,3,US$,71791,Mr. Home Asesores Inmobiliarios,Marañon II, Santo Domingo Norte, Santo Domingo,NA,96,Residencial,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,71791
2022-03-22,/apartamentos-venta-maranon-ii/1272950/,1,1,2,RD$,2905200,Mr. Home Asesores Inmobiliarios,Marañon II, Santo Domingo Norte, Santo Domingo,NA,80,Residencial,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,49661.53846153846
2022-03-22,/apartamentos-venta-maranon-ii/1272946/,3,2,3,US$,115000,Mr. Home Asesores Inmobiliarios,Marañon II, Santo Domingo Norte, Santo Domingo,NA,NA,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,115000
2022-03-22,/apartamentos-venta-av--jacobo-majluta/1270848/,2,2,3,RD$,5200000,DOBLE ALTURA REAL ESTATE SRL,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,Segundo Uso,156,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88888.88888888889
2022-03-22,/apartamentos-venta-av--jacobo-majluta/1270704/,2,2,3,RD$,6000000,DOBLE ALTURA REAL ESTATE SRL,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,Segundo Uso,153,Residencial,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,102564.10256410256
2022-03-22,/apartamentos-venta-av--jacobo-majluta/1272085/,1,2,3,US$,59500,Hogarium Real Estate,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,En Construcción,88,Residencial,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,59500
2022-03-22,/apartamentos-venta-mirador-norte/1259843/,2,2.5,2,US$,122000,Hogarium Real Estate,Mirador Norte, Santo Domingo Norte, Santo Domingo,En Construcción,108,Residencial,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,122000
2022-03-22,/apartamentos-venta-av--jacobo-majluta/1272861/,2,2,3,RD$,4700000,Inmobiliaria Grupal,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,Nueva,160,Residencial,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,80341.88034188034
2022-03-22,/apartamentos-venta-av--jacobo-majluta/1269652/,1,2,2,RD$,2950000,Inmobiliaria Grupal,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,Segundo Uso,72,Residencial,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50427.35042735043
2022-03-22,/apartamentos-venta-mirador-norte/1269220/,2,2.5,2,US$,195653,Maravila Properties,Mirador Norte, Santo Domingo Norte, Santo Domingo,En Construcción,122,Residencial,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,195653
2022-03-22,/apartamentos-venta-av--jacobo-majluta/1273117/,NA,NA,NA,RD$,4700000,Inmobiliaria Grupal,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,Nueva,NA,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80341.88034188034
