date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-03-22,/apartamentos-venta-autopista-duarte/1255582/,2,2.5,3,RD$,4500000,United Group DR,Autopista Duarte, Las Colinas Del Oeste Santo Domingo Oeste, Santo Domingo,Nueva,109,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76923.07692307692
2022-03-22,/apartamentos-venta-autopista-duarte/1267987/,1,2,3,US$,73800,Premium Real Estate,Autopista Duarte, Las Colinas Del Oeste Santo Domingo Oeste, Santo Domingo,En Construcción,90,Residencial,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,73800
2022-03-22,/apartamentos-venta-autopista-duarte/1267555/,1,2,3,US$,62500,Seekers Inmobiliaria,Autopista Duarte, Las Colinas Del Oeste Santo Domingo Oeste, Santo Domingo,Nueva,84,Residencial,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,62500
2022-03-22,/apartamentos-venta-autopista-duarte/1256136/,1,2,3,RD$,3280000,Megacasa RD,Autopista Duarte, Las Colinas Del Oeste Santo Domingo Oeste, Santo Domingo,Nueva,84,Residencial,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,56068.37606837607
