date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-01-24,/apartamentos-venta-gala/1267716/,1,2,3,RD$,6200000,Inmobiliaria Grupal,Gala, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,125,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105982.90598290598
2022-01-24,/apartamentos-venta-gala/1266084/,1,2,3,RD$,6200000,Inmobiliaria Grupal,Gala, Santo Domingo Centro (D.N.), Santo Domingo,Remodelada,125,Residencial,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,105982.90598290598
2022-01-24,/apartamentos-venta-gala/1265942/,1,2,3,RD$,6200000,Inmobiliaria Grupal,Gala, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,125,Residencial,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,105982.90598290598
2022-01-24,/apartamentos-venta-gala/1265950/,1,2,3,RD$,6200000,Inmobiliaria Grupal,Gala, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,125,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105982.90598290598
2022-01-24,/apartamentos-venta-gala/1265955/,1,2,3,RD$,6200000,Inmobiliaria Grupal,Gala, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,125,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105982.90598290598
2022-01-24,/apartamentos-venta-gala/1265994/,1,NA,3,RD$,6200000,Inmobiliaria Grupal,Gala, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,114,Residencial,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,105982.90598290598
2022-01-24,/apartamentos-venta-gala/1265954/,NA,NA,NA,RD$,6200000,Inmobiliaria Grupal,Gala, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,NA,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105982.90598290598
2022-01-24,/apartamentos-venta-gala/1244927/,NA,2,2,US$,93000,New Home Constructora Inmobiliaria,Gala, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,93,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,93000
2022-01-24,/apartamentos-venta-gala/1255449/,2,2,3,US$,130000,Tu Casa RD,Gala, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,163,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,130000
2022-01-24,/apartamentos-venta-gala/1214641/,2,2,2,US$,100000,Grupo Nin Inmobiliario,Gala, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,94,Residencial,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,100000
