date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-01-24,/apartamentos-venta-naco/1263551/,1,1.5,1,US$,158900,Inmobiliaria Inversión Segura RD ,Naco, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,61,Residencial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,158900
2022-01-24,/apartamentos-venta-naco/1261768/,2,3.5,3,US$,295000,Wendy Gómez,Naco, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,285,Residencial,8,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,295000
2022-01-24,/apartamentos-venta-naco/1260076/,1,1.5,1,US$,139000,Inmobiliaria Inversión Segura RD ,Naco, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,57,Residencial,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,139000
2022-01-24,/apartamentos-venta-naco/1255428/,1,1.5,1,US$,165770,Inmobiliaria Inversión Segura RD ,Naco, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,73,Residencial,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,165770
2022-01-24,/apartamentos-venta-naco/1261402/,2,2,2,US$,180000,Inmobiliaria Inversión Segura RD ,Naco, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,92,Residencial,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,180000
2022-01-24,/apartamentos-venta-naco/1218870/,3,4,3,US$,350000,Marrero Luxury,Naco, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,429,Residencial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,350000
2022-01-24,/apartamentos-venta-naco/1219289/,3,3.5,3,US$,350000,Marrero Luxury,Naco, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,285,Residencial,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,350000
2022-01-24,/apartamentos-venta-y-alquiler-naco/1229658/,2,3.5,3,US$,260000,Marrero Luxury,Naco, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,212,Residencial,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,260000
2022-01-24,/apartamentos-venta-naco/1221651/,2,3.5,3,US$,375000,Marrero Luxury,Naco, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,340,Residencial,5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,375000
2022-01-24,/apartamentos-venta-naco/1264312/,1,2,1,US$,162000,Inmobiliaria Inversión Segura RD ,Naco, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,56,Residencial,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,162000
2022-01-24,/apartamentos-venta-naco/1264017/,1,1.5,1,US$,150000,Inmobiliaria Inversión Segura RD ,Naco, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,58,Residencial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,150000
2022-01-24,/apartamentos-venta-naco/1265165/,1,1.5,1,US$,124800,Inmobiliaria Inversión Segura RD ,Naco, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,50,Residencial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,124800
2022-01-24,/apartamentos-venta-naco/1249652/,2,2.5,3,US$,125000,Marrero Luxury,Naco, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,170,Residencial,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,125000
2022-01-24,/apartamentos-venta-naco/1235686/,NA,NA,NA,US$,143990,Inmobiliaria e Inversiones Peguero & Asociados,Naco, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,NA,Residencial,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,143990
