date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-03-22,/apartamentos-venta-tropical/1272051/,1,1.5,1,US$,115000,Premium Real Estate,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,116,N/D,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,115000
2022-03-22,/apartamentos-venta-tropical/1271248/,2,2.5,3,US$,145000,DOBLE ALTURA REAL ESTATE SRL,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,141,Residencial,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,145000
2022-03-22,/apartamentos-venta-tropical/1259987/,NA,NA,4,US$,175109,Inmobiliaria e Inversiones Peguero & Asociados,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,233,Residencial,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,175109
2022-03-22,/apartamentos-venta-tropical/1259884/,2,2.5,2,US$,153125,Inmobiliaria e Inversiones Peguero & Asociados,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,143,Residencial,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,153125
2022-03-22,/apartamentos-venta-tropical/1252036/,2,2.5,3,US$,145000,Inmobiliaria e Inversiones Peguero & Asociados,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,122,Residencial,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,145000
2022-03-22,/apartamentos-venta-tropical/1265877/,2,2,2,US$,106700,Inmobiliaria e Inversiones Peguero & Asociados,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,NA,Residencial,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,106700
2022-03-22,/apartamentos-venta-tropical/1272600/,1,1.5,1,US$,115000,Premium Real Estate,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,66,Residencial,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,115000
2022-03-22,/apartamentos-venta-tropical/1250937/,2,2,2,US$,140000,Inmobiliaria Grupal,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,141,Residencial,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,140000
2022-03-22,/apartamentos-venta-tropical/1270360/,2,2,2,US$,125000,Premium Real Estate,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,113,Residencial,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,125000
2022-03-22,/apartamentos-venta-tropical/1272150/,1,1.5,1,US$,115000,Premium Real Estate,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,66,Residencial,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,115000
2022-03-22,/apartamentos-venta-tropical/1272511/,2,2.5,3,US$,145000,Doble Altura Real Estate SRL,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,141,Residencial,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,145000
2022-03-22,/apartamentos-venta-tropical/1261484/,1,2,2,US$,96600,BELFER INNOVARTHOMERD,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,84,Residencial,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,96600
2022-03-22,/apartamentos-venta-tropical/1264775/,1,2.5,2,US$,106400,BELFER INNOVARTHOMERD,Tropical, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,88,Residencial,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,106400
