date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-02-10,/apartamentos-venta-juan-dolio/1261817/,1,1.5,2,US$,105521,CityMax Santo Domingo,Juan Dolio, Juan Dolio, San Pedro De Macoris,En Construcción,53,Residencial,NA,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,105521
2022-02-10,"/apartamentos-venta-metro-country-club,-juan-dolio/1253438/",2,2.5,3,US$,165000,Vivenzas Real Estate ,Metro Country Club, Juan Dolio, Juan Dolio,Segundo Uso,205,Residencial,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,165000
2022-02-10,/apartamentos-venta-juan-dolio/1232497/,2,2,2,US$,176000,Mr. Home Asesores Inmobiliarios,Juan Dolio, Juan Dolio, San Pedro De Macoris,NA,124,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,176000
2022-02-10,/apartamentos-venta-juan-dolio/1244862/,1,1.5,1,US$,96000,Tu Casa RD,Juan Dolio, Juan Dolio, San Pedro De Macoris,En Construcción,52,Residencial,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,96000
2022-02-10,/apartamentos-venta-juan-dolio/1234963/,2,2.5,2,US$,125000,Marrero Luxury,Juan Dolio, Juan Dolio, San Pedro De Macoris,Nueva,135,Residencial,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,125000
2022-02-10,"/apartamentos-venta-metro-country-club,-juan-dolio/1254917/",5,4.5,4,US$,550000,Seekers Inmobiliaria,Metro Country Club, Juan Dolio, Juan Dolio,Segundo Uso,420,Residencial,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,550000
2022-02-10,/apartamentos-venta-juan-dolio/1248268/,1,1.5,1,US$,96000,Seekers Inmobiliaria,Juan Dolio, Juan Dolio, San Pedro De Macoris,En Construcción,52,Residencial,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,96000
2022-02-10,/apartamentos-venta-juan-dolio/1253054/,2,3.5,3,US$,145000,Algonovo Real Estate,Juan Dolio, Juan Dolio, San Pedro De Macoris,Nueva,184,Residencial,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,145000
2022-02-10,/apartamentos-venta-juan-dolio/1252237/,1,2,2,US$,168000,Algonovo Real Estate,Juan Dolio, Juan Dolio, San Pedro De Macoris,Segundo Uso,120,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,168000
2022-02-10,/apartamentos-venta-juan-dolio/1252230/,1,1,1,US$,135000,Algonovo Real Estate,Juan Dolio, Juan Dolio, San Pedro De Macoris,Segundo Uso,85,Residencial,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,135000
2022-02-10,/apartamentos-venta-juan-dolio/1262183/,1,2,2,US$,165000,Remax Blu,Juan Dolio, Juan Dolio, San Pedro De Macoris,Segundo Uso,154,Residencial,11,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,165000
2022-02-10,/apartamentos-venta-juan-dolio/1259630/,1,2,2,US$,280000,FELIX CRUZ BROKERS SRL,Juan Dolio, Juan Dolio, San Pedro De Macoris,Segundo Uso,124,Residencial,6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,280000
2022-02-10,/apartamentos-venta-juan-dolio/1259628/,1,2,2,US$,280000,FELIX CRUZ BROKERS SRL,Juan Dolio, Juan Dolio, San Pedro De Macoris,Segundo Uso,124,Residencial,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,280000
2022-02-10,/apartamentos-venta-juan-dolio/1254354/,2,2,2,US$,310000,Top International Realty,Juan Dolio, Juan Dolio, San Pedro De Macoris,Nueva,124,Residencial,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,310000
2022-02-10,/apartamentos-venta-juan-dolio/1233268/,NA,2,2,US$,235000,Jazmin Ortiz / Magnolia Ortiz,Juan Dolio, Juan Dolio, San Pedro De Macoris,Remodelada,93,Residencial,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,235000
2022-02-10,/apartamentos-venta-juan-dolio/1259592/,NA,2,2,US$,175000,Jazmin Ortiz / Magnolia Ortiz,Juan Dolio, Juan Dolio, San Pedro De Macoris,Segundo Uso,1100,Residencial,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,175000
2022-02-10,"/apartamentos-venta-metro-country-club,-juan-dolio/1254151/",1,2.5,2,US$,119000,Carmelia Suero,Metro Country Club, Juan Dolio, Juan Dolio,Segundo Uso,120,Residencial,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,119000
2022-02-10,/apartamentos-venta-juan-dolio/1259480/,NA,2,3,US$,375000,Plusval Homes Realty Group,Juan Dolio, Juan Dolio, San Pedro De Macoris,Segundo Uso,NA,Residencial,8,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,375000
2022-02-10,/apartamentos-venta-juan-dolio/1255130/,2,3,3,US$,175000,Remax Blu,Juan Dolio, Juan Dolio, San Pedro De Macoris,Segundo Uso,204,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,175000
2022-02-10,/apartamentos-venta-juan-dolio/1254270/,NA,2,2,US$,115000,Premium Real Estate ,Juan Dolio, Juan Dolio, San Pedro De Macoris,Segundo Uso,90,Residencial,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,115000
2022-02-10,/apartamentos-venta-juan-dolio/1257316/,1,3.5,3,US$,415000,INMOBLIAM,Juan Dolio, Juan Dolio, San Pedro De Macoris,Remodelada,NA,Residencial,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,415000
2022-02-10,/apartamentos-venta-juan-dolio/1241765/,NA,2.5,2,US$,199000,Carmelia Suero,Juan Dolio, Juan Dolio, San Pedro De Macoris,Segundo Uso,NA,Residencial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,199000
2022-02-10,/apartamentos-venta-juan-dolio/1244578/,NA,2,2,US$,180000,Tu Casa RD,Juan Dolio, Juan Dolio, San Pedro De Macoris,Segundo Uso,105,Residencial,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,180000
